imageUrl,title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categoryName,url
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J4bbX0ZTYuTlAtxvwt99wQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.7364&pitch=0&thumbfov=100,The Instant Munch,5,1,Town Kotha Rd,Visakhapatnam,Andhra Pradesh,IN,,+91 80085 68686,Food court,https://www.google.com/maps/search/?api=1&query=The%20Instant%20Munch&query_place_id=ChIJQ8mvDYxDOToRYhN0UKGWPPw
https://lh3.googleusercontent.com/gps-cs-s/APNQkAF0AXH4D9et3xVEtlDgHu_ThAlJa3KurTBSLr9AktJ_SC2Qw8BDzOlWYfSL3iX7xNaOT7cXP88WWyXNOtDXJSLTfx84KKg3Rb04oaM27DJRcR-icUi-TyOsnihw9Ki_iBboHGZuYA=w426-h240-k-no,Dayaram Sweets,4.2,81,"Main Road, near Bus Stop, opp. Main Gate",Visakhapatnam,Andhra Pradesh,IN,,+91 99858 88444,Indian sweets shop,https://www.google.com/maps/search/?api=1&query=Dayaram%20Sweets&query_place_id=ChIJq6qqzhxDOToRAFZNkwTiC10
https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDbsATkQxX4PSOUta007FawWN0QpMDlBuE5uZP5vPLGwy5JQm2pSJxVLzHpZwFF8NLlh5fpyQrX5ZgXTzgGEohmDsxsNXimGbcy1vsoURpOW6b9_7HAfrshDfPCjcy4NMAoTdo=w408-h306-k-no,Naval Canteen,4.2,3080,"Doctor NTR Beach Road, Coastal Battery Rd, beside Naval",Visakhapatnam,Andhra Pradesh,IN,http://www.csdindia.gov.in/,+91 63097 18330,Grocery store,https://www.google.com/maps/search/?api=1&query=Naval%20Canteen&query_place_id=ChIJmdNNxAhDOToRqv58s5WHtU4
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-ldQVUfVm1W5EOrZyXxtvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.28943&pitch=0&thumbfov=100,PALGHAT COFFEE WORKS,5,1,"P74X+RGH, Town Kotha Rd",Visakhapatnam,Andhra Pradesh,IN,,,Cafe,https://www.google.com/maps/search/?api=1&query=PALGHAT%20COFFEE%20WORKS&query_place_id=ChIJgwxKngRDOToRCVpf3-vl7u0
https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdPzvqZywbkhn5G2g7sb6_4IhTQTXRPa1kwiraToMeAqItOrk-rDZQz4qLgacZzrw-kkW43tJrE5vSVXVcva0KWfieKT9rK3Ul_aFzlcOKVo7QFcdqSpMROfOpIHbFJoDs3S-eig=w408-h544-k-no,"Tea Time, Town Kotha Road",4.4,7,"Shop No 11, Town Kotha Rd",Visakhapatnam,Andhra Pradesh,IN,,,Coffee shop,https://www.google.com/maps/search/?api=1&query=Tea%20Time%2C%20Town%20Kotha%20Road&query_place_id=ChIJB8Ly2UFDOToRjBWD9uGcYDA
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VydioUY1VOhY9CifQwvbKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.26128&pitch=0&thumbfov=100,Sunitha Tea stall,5,1,"P75V+GMM, Port Gymkhana Club Rd",Visakhapatnam,Andhra Pradesh,IN,,,Coffee shop,https://www.google.com/maps/search/?api=1&query=Sunitha%20Tea%20stall&query_place_id=ChIJi-p2FABDOToRhTvQts8yanQ
https://lh3.googleusercontent.com/gps-cs-s/APNQkAGp0FCJNDhikjasb0uikO62X1mnKj9AKxrNN8IV6eUHBxmA5slEp1Z3pX0NF08reTp5uqmGNnQfWkimXJhy5PcXIwf75uifFCLK5kEbCFWfAIv47j4qaH2ivxicTo36z5-eYE-6Rx-5rxNk=w408-h306-k-no,Skml Maredu juice,5,1,P73W+8J5,Visakhapatnam,Andhra Pradesh,IN,,,Juice shop,https://www.google.com/maps/search/?api=1&query=Skml%20Maredu%20juice&query_place_id=ChIJ26Y4FQBDOToRDIL6562zom0
https://lh3.googleusercontent.com/gps-cs-s/APNQkAHh9yEmEV2baOSiyaC0_ahEIc17VI37b8JbejK9Z5KHDZreZiQvIQhRQIEzTQ-xpYwy2I1k4jIWhT0bWWrOYyT67kkmeUOLa8MRXh7frWny2J9li2qQ9FHCjlvQPnIVLaK-v1yc=w408-h272-k-no,"Nagamani Skml Juice , Fruits & Milk Shake",5,1,"26-15-17, Town Kotha Rd",Visakhapatnam,Andhra Pradesh,IN,,,Juice shop,https://www.google.com/maps/search/?api=1&query=Nagamani%20Skml%20Juice%20%2C%20Fruits%20%26%20Milk%20Shake&query_place_id=ChIJpXMlceVDOToRy6NDErEMzJ0
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_uuc8TM-3_8ojlW0MGA2SA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=201.79077&pitch=0&thumbfov=100,Biswajit,,,"Cifnet Hostel, Beach Rd",Visakhapatnam,Andhra Pradesh,IN,,+91 96098 50542,Coffee shop,https://www.google.com/maps/search/?api=1&query=Biswajit&query_place_id=ChIJkRk2_PxDOToRqsPNWSMRif0
https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcplkm7dI7s1v9ebceLV8SrxrES8XUPosw4pi8-Z9vKgyZVKHmxjUykREpEiFlB35cyG6NBNvRKY7HayO38zAzFacF6m888NZVrZfmyCM89b5sOaIf5D_GXRv6LOXvOwsE1BOh=w408-h306-k-no,SRI VIGNESWARA FRUIT JUICE MILK SHAKE,4,4,P855+73G,Visakhapatnam,Andhra Pradesh,IN,,+91 91333 22532,Eatery,https://www.google.com/maps/search/?api=1&query=SRI%20VIGNESWARA%20FRUIT%20JUICE%20MILK%20SHAKE&query_place_id=ChIJyb7MKA5DOToR2dcUQSY9y0U
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XpeDD7AM72meUrRfHb_bdw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.13007&pitch=0&thumbfov=100,INDIAN FAST FOODS,4.5,2,"P73X+GX4, AVN College Rd",Visakhapatnam,Andhra Pradesh,IN,,+91 90639 91000,Fast food restaurant,https://www.google.com/maps/search/?api=1&query=INDIAN%20FAST%20FOODS&query_place_id=ChIJTyLJoBRDOToRSgQ5oQX8Zis
https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8foxAmveSM9Aa1kqgGbsKFiN3lzw5C2vvY6f9TWU_cI8-vazhU2g37DiZ8aYDGuYqSo8WIkgkgwYi3LW_aaBo9WBf9P30S6TcnQ8fOKC4wsmWuZzQkILzOzNKcsbD7BnB8qmJvA=w523-h240-k-no,G,3.5,2,P857+QV4,Visakhapatnam,Andhra Pradesh,IN,,,American restaurant,https://www.google.com/maps/search/?api=1&query=G&query_place_id=ChIJy_JfSy1DOToR5_PyrZyDbnc
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wjfzrEIcYBk0k3ga_fzG2g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.15096&pitch=0&thumbfov=100,Food World,,,M7WX+XJ2,Visakhapatnam,Andhra Pradesh,IN,,,Restaurant,https://www.google.com/maps/search/?api=1&query=Food%20World&query_place_id=ChIJ9TmcSQBDOToRjcLUoMqxRlc
https://lh3.googleusercontent.com/gps-proxy/ALd4DhHJMAp7hjMuqRRp3myMpvDBp1hOrrb2DPg5ydQ1Oo3QLAu_LdeH6qAJCBDe2eFoY057S3OZuVDxTT29NYdM9Ny72zLe6eAkIS0h2huHDEqmocf6wSqTfd3xZGA7kI5gGR2CWnwI_9X8LQVqSoscYt-chW1OhPjVUsyMndC0tADKqgS6sqJ0doaVwQ4Cn5HMP8FgYl0=w408-h306-k-no,Mumbai Chapathi Centre,4,27,"25-8-175 Kurupam Market Main Rd Near Kanyaka Paramaeswari Temple, Kurupam, Market",Visakhapatnam,Andhra Pradesh,IN,,+91 91452 44524,Restaurant,https://www.google.com/maps/search/?api=1&query=Mumbai%20Chapathi%20Centre&query_place_id=ChIJDQwkCQBDOToRS_yAdQmMYrc
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nBV4El_Va781m8TR5hT9OA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.1297&pitch=0&thumbfov=100,Sri Durga Ganga Bhavani Chicken Pokodi,5,1,Port Road Port Road,Visakhapatnam,Andhra Pradesh,IN,,+91 73964 86672,Fast food restaurant,https://www.google.com/maps/search/?api=1&query=Sri%20Durga%20Ganga%20Bhavani%20Chicken%20Pokodi&query_place_id=ChIJ3TSi-DdDOToRCnpbL3Blwms
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t0tiJR2dsS9axch54KSHiQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.120235&pitch=0&thumbfov=100,JANAPRIYA RESTAURANT,,,,Visakhapatnam,Andhra Pradesh,IN,,,Restaurant,https://www.google.com/maps/search/?api=1&query=JANAPRIYA%20RESTAURANT&query_place_id=ChIJyyM0iAFDOToR_xOh7JUzl98
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I66mORjp9hbDbjgvd6YkkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.49133&pitch=0&thumbfov=100,SAAHIL COOKING & CATERING,,,"P75X+G6C, Raja Rammohan Roy Rd",Visakhapatnam,Andhra Pradesh,IN,,,Restaurant,https://www.google.com/maps/search/?api=1&query=SAAHIL%20COOKING%20%26%20CATERING&query_place_id=ChIJD5yRshxDOToRwVAKLwRJVow
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-dDWFDAg7M5czZZQE_BhqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.41319&pitch=0&thumbfov=100,Sri Sri Ganesh Bakery & Sweets,,,"M7VR+XXX, Old Post Office Jct",Visakhapatnam,Andhra Pradesh,IN,,+91 99636 90063,Eatery,https://www.google.com/maps/search/?api=1&query=Sri%20Sri%20Ganesh%20Bakery%20%26%20Sweets&query_place_id=ChIJG7CqOFVCOToRxPkH-pxUK3o
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aNScaNcGpEDLRNH8QkXP3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.83151&pitch=0&thumbfov=100,R K Chiken,,,"22-51-4, Town Hall St",Visakhapatnam,Andhra Pradesh,IN,,+91 95534 58458,Restaurant,https://www.google.com/maps/search/?api=1&query=R%20K%20Chiken&query_place_id=ChIJRaHIZ1hDOToRLeqDWASmRHI
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FCPWBzJsaGGV7GcamGQ_Aw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=342.51605&pitch=0&thumbfov=100,RAMESH NOODLES,,,"Kottaroad, Town Kotha Rd",Visakhapatnam,Andhra Pradesh,IN,,+91 97003 14044,Restaurant,https://www.google.com/maps/search/?api=1&query=RAMESH%20NOODLES&query_place_id=ChIJITdQY2JDOToRihTKiHE9JjY
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fyAMLWA2yOLd17UHNZRB1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.50945&pitch=0&thumbfov=100,RFC FOOD'S,,,"25-8-69, Town Kotha Rd",Visakhapatnam,Andhra Pradesh,IN,,+91 96664 66333,Fast food restaurant,https://www.google.com/maps/search/?api=1&query=RFC%20FOOD'S&query_place_id=ChIJ66nXcbxDOToRqjeVR-d1zsE
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qaI0it9QY_sWLj3VOf9PRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.95978&pitch=0&thumbfov=100,Adilaxmi Papds,,,04-Nov,Visakhapatnam,Andhra Pradesh,IN,,+91 99634 49001,Fast food restaurant,https://www.google.com/maps/search/?api=1&query=Adilaxmi%20Papds&query_place_id=ChIJyyo5uixDOToRpZhthJHeL7Q
https://lh3.googleusercontent.com/gps-cs-s/APNQkAHRJgI4d5Zgeg62o3XG2TPEbWznJKuzr5pN0u4vLIPTN4Kj_vf6b0m2DGTAn4et3vCQVlx0ora63VG3SWBIYENX3bPeg-TFd8ha7q6qIeDsWXbEjJtFHEbx_Caa6J-XhDKZ_8IIthyqvpZp=w408-h541-k-no,paravathi tea stall,,,P856+P47,Visakhapatnam,Andhra Pradesh,IN,,,Coffee shop,https://www.google.com/maps/search/?api=1&query=paravathi%20tea%20stall&query_place_id=ChIJSwkQMgBDOToR8rxfk9CKSLY
https://lh3.googleusercontent.com/gps-cs-s/APNQkAFdpBD2CvMvSuSrmn7g8yVWQlpBWIfm-HHsrYOtdTDvIxkTtIxYfmqeM-ae93I1YlC7P3W66pwFS0pgOxpFQmUD7zHIFQSVu_u-nxIzzePZA_Mkh6Sf_iLnMgXsAfFdvde5YLr_=w408-h725-k-no,Shoheb Noodles Point,4.7,9,M7XV+44F,Visakhapatnam,Andhra Pradesh,IN,,,Noodle shop,https://www.google.com/maps/search/?api=1&query=Shoheb%20Noodles%20Point&query_place_id=ChIJefNesGBDOToRJtz6QWQITEE
https://lh3.googleusercontent.com/gps-proxy/ALd4DhEeowjDuJxCoUN-bYf3OTlu5X2165hQ1peFo082vmXbg8wJhcrWM0pj5otWqmyR3g27CY59raNm8qsiMiE6EJdEUucLVsqcB-gHHE49g9dkbExO5dHqDkCaapDjb9LA6zr2uPbx9amUjzA0aY5ggGtq2V0ZREsey09iYpkPdsrkQzAd53SpOVcWwXJ0LNMyPhZWCdM=w408-h543-k-no,Sree Lakshmi Kirana & Bakery,4,1,"M7WV+22M, Kanchara St",Visakhapatnam,Andhra Pradesh,IN,,+91 89127 06259,Bakery,https://www.google.com/maps/search/?api=1&query=Sree%20Lakshmi%20Kirana%20%26%20Bakery&query_place_id=ChIJ1_NHOFVCOToRUNcyth33jnc
,Beach Cafe Milk Shakes,,,"P857+PXM, Beach Rd",Visakhapatnam,Andhra Pradesh,IN,,,,https://www.google.com/maps/search/?api=1&query=Beach%20Cafe%20Milk%20Shakes&query_place_id=ChIJ5wlyVW1DOToRZvd_NnqPLNc
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cN3ZUTuRtDYtCjN6NIAWDQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.24834&pitch=0&thumbfov=100,SKML SNACKS,,,"Kurupam Market, 1",Visakhapatnam,Andhra Pradesh,IN,,+91 95818 18759,Food court,https://www.google.com/maps/search/?api=1&query=SKML%20SNACKS&query_place_id=ChIJgWDeoSpDOToR4uYF9yabhvo
,Kitchen,,,"Chilakapeta Lakshmi Takies, 25-41-48",Visakhapatnam,Andhra Pradesh,IN,,,Food court,https://www.google.com/maps/search/?api=1&query=Kitchen&query_place_id=ChIJG9I20IZDOToRdbZvLh5vFMU
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ffv9cXc6GnFKl4ApenceUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.688952&pitch=0&thumbfov=100,Sri Balaji Rajasthani Tea Point,,,"P72W+VGH, Town Kotha Rd",Visakhapatnam,Andhra Pradesh,IN,,,Cafe,https://www.google.com/maps/search/?api=1&query=Sri%20Balaji%20Rajasthani%20Tea%20Point&query_place_id=ChIJSyt2eQFDOToRN2IriibdbWY
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D0PQRCnhf9DnrHDGdop4Jg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.36307&pitch=0&thumbfov=100,SRI MANIKANTA MILK PARLOUR,,,"P72W+VHC, Town Kotha Rd",Visakhapatnam,Andhra Pradesh,IN,,+91 99120 02859,Ice cream shop,https://www.google.com/maps/search/?api=1&query=SRI%20MANIKANTA%20MILK%20PARLOUR&query_place_id=ChIJocyggf5DOToRJ4SwAm-FKRk
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KHePVkKhzZbjlrYQ-aG7GQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.18219&pitch=0&thumbfov=100,Anuradha Tiffins,,,,Visakhapatnam,Andhra Pradesh,IN,,+91 73962 69744,Food court,https://www.google.com/maps/search/?api=1&query=Anuradha%20Tiffins&query_place_id=ChIJ1a_PEfpDOToRAJMYaUJx4ZQ
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sc8vxlUs7irqOm5hX4Stow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.44512&pitch=0&thumbfov=100,SRI NOOKAMBIKA XEROX AND PHOTOS (Sri Net Cafe),5,47,Ak and asc colony Malkapuram,"Malkapuram, Visakhapatnam",Andhra Pradesh,IN,,+91 95734 28973,Internet cafe,https://www.google.com/maps/search/?api=1&query=SRI%20NOOKAMBIKA%20XEROX%20AND%20PHOTOS%20(Sri%20Net%20Cafe)&query_place_id=ChIJeyi-HNlDOToRbj6RTkL58Fo
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hShBHHQvud7LTOG86_DQ5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.97418&pitch=0&thumbfov=100,Indian Naval Canteen Service,5,3,,,,,,,Restaurant,https://www.google.com/maps/search/?api=1&query=Indian%20Naval%20Canteen%20Service&query_place_id=ChIJgwzcvWFCOToRRgwg94TMa_A
https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQUQOaUP7AVHIjnHQXy-3HpFT8_u19BODs4QSxf61B2JIks9GwSL_esHIMygWpMaKailuUesj0qV42dRKhq5Z0t1xV-ugeLTYYX6avq61UOYnwCHRDdHoKr3LD4G7AMtuRsoJy=w408-h257-k-no,Prakruthi Mess and Foodex,5,5,"P734+C6V, BPCL Rd",Visakhapatnam,Andhra Pradesh,IN,,,Family restaurant,https://www.google.com/maps/search/?api=1&query=Prakruthi%20Mess%20and%20Foodex&query_place_id=ChIJx5rLIgBDOToR2CXRgc8stPE
https://lh3.googleusercontent.com/gps-cs-s/APNQkAE89aoOUlSpZkGt3Cz9_VJwwto9Fzq3aSwyRz7bNmXEPCDonTnVokGdkLYVuqxrxvOiFLfrT_uVTUiAQ0a6avZAHBlyqKPtoB5g8XrEb31_j0DofNh06eM3RFp2Hpclopgt24V1=w408-h725-k-no,Mohan Fruits & Fruit Juice,3.4,80,"Shop no 5 Ins Virbahu, Age B&R(NB, Scindia Rd",Visakhapatnam,Andhra Pradesh,IN,,+91 92466 20462,Juice shop,https://www.google.com/maps/search/?api=1&query=Mohan%20Fruits%20%26%20Fruit%20Juice&query_place_id=ChIJA1jYu4pCOToRU2AiL9BzKoQ
,PYDIMAMBA TIFFINS & MEALS,,,"P734+FF7, BPCL Rd",Visakhapatnam,Andhra Pradesh,IN,,,Restaurant,https://www.google.com/maps/search/?api=1&query=PYDIMAMBA%20TIFFINS%20%26%20MEALS&query_place_id=ChIJrYzIeYRCOToRDd34DT2pToQ
,ANNAPURNA (ଅନ୍ନପୂର୍ଣ୍ଣା ),5,1,"P745+4XQ, Port Main Rd",Visakhapatnam,Andhra Pradesh,IN,,,Indian restaurant,https://www.google.com/maps/search/?api=1&query=ANNAPURNA%20(%E0%AC%85%E0%AC%A8%E0%AD%8D%E0%AC%A8%E0%AC%AA%E0%AD%82%E0%AC%B0%E0%AD%8D%E0%AC%A3%E0%AD%8D%E0%AC%A3%E0%AC%BE%20)&query_place_id=ChIJ1Y8IbABDOToRsyodgHCb2Wg
https://lh3.googleusercontent.com/gps-cs-s/APNQkAGOCmwDQUGEOZeJQc0Iw5QCg2xSX_FKXHK9VIFlR6t3K8cDxPMWSJpkqueUXAIoNRfJ3OP6E8A2apbeZPAsBwkTHPH6XDFIIU4G6kel1wEyKwlCC0NVj_xlAFSLhRPF4fvIs_8=w408-h838-k-no,Chicken king,,,,Visakhapatnam,Andhra Pradesh,IN,,+91 81796 14145,Restaurant,https://www.google.com/maps/search/?api=1&query=Chicken%20king&query_place_id=ChIJC9dSEQdDOToR0TKMg8xNnXQ
https://lh3.googleusercontent.com/gps-cs-s/APNQkAGnn0NadAjYrFWO4-yCVflFjSSVnLrU39RjmjnZ7mm8wxjJz1TCFQuSwtPE33cdR3AgvJ33uDsa6NtxubOo9goh7UyWaadvzG8CVIQE87ZDqLYe7DDoI411OtteIlwg5g48KJt46A=w408-h306-k-no,Cafe 21,4.8,43,"Cafe21 Hotel Ambica Sea Green, Beach Rd",Visakhapatnam,Andhra Pradesh,IN,https://g.page/cafe21-visakhapatnam,+91 85558 56599,Coffee store,https://www.google.com/maps/search/?api=1&query=Cafe%2021&query_place_id=ChIJ0WF95JFDOToRhGMe9EMqfJ8
https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5lHml8ZxjP5cZRKtU3NXSlsip7Vk8tSupm58fXvmCHXKjGSv2ITjt_7EHu4TtRUrT_I2AqQEmy8XvqPpmxDpUbABlNr2FcCasxsQ7_F-7UfXwBkFPOYU0_DpQV0NWkmmyTy94Tg=w408-h306-k-no,Barista,4.1,1339,P88G+76V,Visakhapatnam,Andhra Pradesh,IN,https://www.barista.co.in/,,Coffee shop,https://www.google.com/maps/search/?api=1&query=Barista&query_place_id=ChIJbcDNawBDOToRUB-QfBskXvw
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xe2O7_vUYGYFUbBP5eAHgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.21819&pitch=0&thumbfov=100,Saketh Cafe & Tea Stall,4.6,5,,Visakhapatnam,Andhra Pradesh,IN,,+91 92916 55425,Restaurant,https://www.google.com/maps/search/?api=1&query=Saketh%20Cafe%20%26%20Tea%20Stall&query_place_id=ChIJjXpvf19DOToRoa7ThxFQOn8
https://lh3.googleusercontent.com/gps-cs-s/APNQkAHQiWDntMLH-VCcq-OZb1s7ExvcZIzIgB3QMYQbLVdf1Hj92ha0O1SNxxSjwd5eqqelsAtGj-mQbdAvJy-ITveIogxVfxPx8ShURAMHpjy4WqsKplrMr2scUkwrumEG679RPwHhuqF5tQk=w408-h408-k-no,BREW MASTER CAFE,5,6,"Shop no-5, Chinna Waltair Main Rd, beside Car Hub Accessories, inside HP Millennium Grand Outlet",Visakhapatnam,Andhra Pradesh,IN,,,Cafe,https://www.google.com/maps/search/?api=1&query=BREW%20MASTER%20CAFE&query_place_id=ChIJD0716c9DOToRBLqo73syyvg
https://lh3.googleusercontent.com/gps-cs-s/APNQkAHazUL1MbpeXksYojqX8MTQYa-E-ZVfYUS24N5FxRjg-DHm67LhQevrx6jq6JQqAtEwcL6CGbsFlr8mJYJQuolZ6KGQt4Hq_Aaz6BTI1fzxJvgpbtISXO77XPrV4fyT9s84N206YBHa3RM=w408-h544-k-no,Caffeine Cups,4.9,43,"Shop No 2, Helicopter UH3Hh Museum, RK Beach Rd",Visakhapatnam,Andhra Pradesh,IN,http://www.caffeinecups.in/,+91 95503 58248,Coffee shop,https://www.google.com/maps/search/?api=1&query=Caffeine%20Cups&query_place_id=ChIJaWa4bVxDOToRAtLebyo943E
https://lh3.googleusercontent.com/gps-cs-s/APNQkAGCKwn-5YzZ3WrJIIJxPz9B73jzm77TkVE5UyfJupukYp_eLsQ6BFcrA2z-9T527R-AFZiXS3-yR3vUFwFtE5D5p8IaM_ZlHTOjsyz8jtacnXvbZEJjqLX8qUXciYGnu_TkrQWD=w408-h306-k-no,Araku Coffee,4.2,545,Yoga Village,Visakhapatnam,Andhra Pradesh,IN,,,Cafe,https://www.google.com/maps/search/?api=1&query=Araku%20Coffee&query_place_id=ChIJD42yOsFDOToRJS-IKYOUQ7Y
https://lh3.googleusercontent.com/gps-cs-s/APNQkAGl55FjAefefEyB9MvpXRnXmLh_yNVWJcFKgGJg6z6dSDyZu9piLwxb9KkYhdHXyHI86CkCK7ZQXulvEleWTx1sYkjBDMHj19rqKTb5cIRtotFCIcWiEVL7BC8rSB19QOGtG-xt=w408-h306-k-no,Gluttons Garage,4,2382,"7-5-182, Beach Rd, beside Aqua Sports Complex",Visakhapatnam,Andhra Pradesh,IN,,+91 89125 64688,Cafe,https://www.google.com/maps/search/?api=1&query=Gluttons%20Garage&query_place_id=ChIJ_ZWWr2hDOToRnjTjMQ215yQ
https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6rbxcxTdndZsqy-iBNfrrNl4H6Fuwvf-WnYQL34XLmNqZVHOzqSrEZ5tDUTHvc4BQnkrl9yAC_dfyFd3cloTpgeZHB_2h9Etep-hLLWT0qYaLQwoV9k0KlVIZMAJRSmHi8HbmrGzaDeAs=w408-h261-k-no,Sun Caffe - Rk Beach,5,1,"First Floor, RK beach, Sea Shore Apartment, Down Rd, Panduranga Swamy Temple Rd, above ibaco",Visakhapatnam,Andhra Pradesh,IN,,,Cafe,https://www.google.com/maps/search/?api=1&query=Sun%20Caffe%20-%20Rk%20Beach&query_place_id=ChIJT6xN2IxDOToRUg1cYdpNnT4
https://lh3.googleusercontent.com/gps-cs-s/APNQkAEp3QCIl9A-hSe9fGDSKxTRwkCMJVNybPBsKeokagOcOSLe3Eh0uaUPMFSFoF62p9bl7WjKP8YsSqT6aDCBMDI_6f1cFJYtb-qu0fB4YYTy3Sq1tn8hXrrElboGI3pEe7q8P_0H8Xa9k0Bf=w408-h544-k-no,Dessertino Shakes and More - Beach Road,4.7,1155,"Shop No. 3 & 4, Sea Shore Apartment, Beach Rd",Visakhapatnam,Andhra Pradesh,IN,https://dessertinoglobal.com/,+91 95369 98369,Cafe,https://www.google.com/maps/search/?api=1&query=Dessertino%20Shakes%20and%20More%20-%20Beach%20Road&query_place_id=ChIJkfBsqLxDOToRf1_psqtql7k
https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXqHG27Al1NRLPnzuNOMhuWpU3Ecv1HeKOlUDUbkRzu3RMfA-YkO6R_VFUtSVXwDrFroRFsL1rpCNamNpXw4490m3u_Zpz3fS78mrUPClU3U0FdZrmAK6lpzK5EWTX6NZYxuVIUXDHaYI=w408-h306-k-no,Madras Filter Coffee,4.2,90,"Staff Residence Quarter, Andhra University, 7-5-160",Visakhapatnam,Andhra Pradesh,IN,,,Coffee shop,https://www.google.com/maps/search/?api=1&query=Madras%20Filter%20Coffee&query_place_id=ChIJ6ZBpNgBDOToRNb51Htl0iec
https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-vCWUrEUzs6J3rLY0tQIH3-Y4AaywUtBm1hAKfI5t5ViXOwtcbv3FJHktD8y7OQJGAfSHeiegYz1x8nvrqn4LD7tmyM4sVxF0fF5DB8dY_IJmkcHFERYx2h1nucjbr1T_AqaV=w408-h271-k-no,District 12 Resto Cafe,4.3,1418,"7-5-138, Panduranga Swamy Temple Rd",Visakhapatnam,Andhra Pradesh,IN,,+91 73861 21288,Continental restaurant,https://www.google.com/maps/search/?api=1&query=District%2012%20Resto%20Cafe&query_place_id=ChIJV8YZ2WhDOToRUIrdad1NDGE
https://lh3.googleusercontent.com/gps-cs-s/APNQkAFRnKTifUXXIFuQkYsX35KIGbYr0-NQdFBQDKkca6cRsH9FpQEY-r6RePly_jY_A3jyY_yRETXsV89LZHeAzw3Zf5hIIjV7545U2RySVr6wXQY8DY0eEUgfSnpMrH0kHsP8kyOmvcKNnymN=w408-h544-k-no,Sun sip mini cafe,5,5,"P87F+RMV, RK Beach Rd",Visakhapatnam,Andhra Pradesh,IN,,,Coffee shop,https://www.google.com/maps/search/?api=1&query=Sun%20sip%20mini%20cafe&query_place_id=ChIJvQFqIgBDOToRWRzWiD0dujg
